IDCell,Time,Country_code,SmsIn,SmsOut,CallIn,CallOut,Internet
5548,1383590400000.00,27,0.95599303,,,,
5548,1383590400000.00,33,,,,,0.232925537
5548,1383590400000.00,34,0.232925537,,,,
5548,1383590400000.00,380,,,,0.690221581,
5548,1383590400000.00,39,5.684510675,5.763656543,15.95533621,14.96206411,258.7403385
5548,1383590400000.00,41,,0.95599303,0.661847725,,
5548,1383590400000.00,90,,,,,0.39256692
5548,1383591000000.00,0,2.169796108,,,,
5548,1383591000000.00,33,1.971052782,0.166715207,0.269280805,,
5548,1383591000000.00,39,13.08511383,7.971703736,14.06830453,11.32823639,300.936733
5548,1383591000000.00,46,,,,,0.232925537
5548,1383591000000.00,7,0.78513384,,,,
5548,1383591600000.00,0,1.862368907,,,,
5548,1383591600000.00,33,0.782134215,0.083357603,,,
5548,1383591600000.00,39,12.20389144,19.37038389,15.88356492,17.65282992,315.812317
5548,1383591600000.00,40,,,0.39256692,,
5548,1383591600000.00,41,0.083357603,,,,
5548,1383591600000.00,7,0.39256692,,,,
5548,1383592200000.00,0,3.502327488,,,2.416939078,
5548,1383592200000.00,1,,,,,0.083357603
5548,1383592200000.00,39,14.79771699,11.28893821,13.42536002,8.465588096,309.4344681
5548,1383592200000.00,41,0.232925537,,,,
5548,1383592200000.00,44,,,0.39256692,,
5548,1383592200000.00,49,,,,,0.39256692
5548,1383592800000.00,0,2.291710935,,0.083357603,,
5548,1383592800000.00,34,,,0.504953017,,
5548,1383592800000.00,380,,,,0.214297057,
5548,1383592800000.00,39,12.86299025,8.948844897,10.13984749,14.72409509,305.6928273
5548,1383592800000.00,41,,,,0.232925537,
5548,1383592800000.00,91,,,0.39256692,,
5548,1383593400000.00,0,2.446759226,,,,
5548,1383593400000.00,380,,,,0.297654661,
5548,1383593400000.00,39,6.580869843,6.011720119,13.48166671,8.912008709,246.4924794
5548,1383593400000.00,41,,,,,0.39256692
5548,1383593400000.00,44,,,0.083357603,,
5548,1383593400000.00,55,,,0.39256692,,
5548,1383594000000.00,0,4.048679572,,0.162641103,,
5548,1383594000000.00,216,,,0.0792835,0.0792835,
5548,1383594000000.00,32,,,0.269280805,,
5548,1383594000000.00,385,,,,,0.897519937
5548,1383594000000.00,39,10.8866125,11.67543227,7.603544517,10.84968276,274.490356
5548,1383594000000.00,41,,,0.39256692,,
5548,1383594600000.00,0,0.496071516,,,0.95599303,
5548,1383594600000.00,33,0.741131225,,,,
5548,1383594600000.00,39,14.00109021,11.45718371,8.162046411,12.24665349,280.9779576
5548,1383594600000.00,44,,,0.083357603,,
5548,1383595200000.00,0,1.33518824,0.25007281,,,
5548,1383595200000.00,385,,,0.39256692,,
5548,1383595200000.00,39,13.39124406,12.46761519,6.670810042,4.753569087,247.118502
5548,1383595200000.00,40,,,,0.083357603,
5548,1383595200000.00,54,0.39256692,,,,
5548,1383595800000.00,0,3.433780945,,,,
5548,1383595800000.00,33,0.083357603,,,,
5548,1383595800000.00,39,10.2645204,8.896851219,9.499366122,14.84969322,304.5743226
5548,1383595800000.00,44,,,,0.083357603,
5548,1383595800000.00,54,,0.39256692,,,
5548,1383596400000.00,0,2.136693511,0.39256692,,0.083357603,
5548,1383596400000.00,33,,,,,0.39256692
5548,1383596400000.00,39,14.4416641,14.0512408,10.13176215,10.98526106,237.3392854
5548,1383596400000.00,41,,,,,0.78513384
5548,1383596400000.00,49,0.504953017,,,,
5548,1383596400000.00,54,0.39256692,0.39256692,,,
5548,1383596400000.00,90,0.083357603,,,,
5548,1383597000000.00,0,1.606369998,,,,
5548,1383597000000.00,39,13.48533349,11.58094564,6.219097237,10.46299762,222.4508386
5548,1383597000000.00,49,2.152467859,0.158566999,,,
5548,1383597600000.00,0,2.205903561,,,,
5548,1383597600000.00,20,,,,0.083357603,
5548,1383597600000.00,33,,0.39256692,,,0.232925537
5548,1383597600000.00,351,,,0.083357603,,
5548,1383597600000.00,39,17.60829234,11.81678465,6.534520637,6.085644049,316.2648273
5548,1383597600000.00,41,,,,,0.39256692
5548,1383597600000.00,49,0.166715207,,,,
5548,1383598200000.00,0,1.914915901,,,,
5548,1383598200000.00,1902,,,0.083357603,,
5548,1383598200000.00,32,0.39256692,0.39256692,,,
5548,1383598200000.00,33,,,0.504953017,,
5548,1383598200000.00,34,,,0.214297057,,
5548,1383598200000.00,39,7.818592966,7.622832971,5.197608524,11.00040384,252.2582968
5548,1383598800000.00,0,2.232981157,0.39256692,,,
5548,1383598800000.00,39,2.76963058,7.331400218,2.751032905,4.778820889,240.7814743
5548,1383598800000.00,48,0.39256692,,,,
5548,1383598800000.00,49,,0.465851074,,,
5548,1383599400000.00,0,0.977802793,0.39256692,,,
5548,1383599400000.00,33,0.625492457,0.232925537,,,
5548,1383599400000.00,39,5.171495452,6.274238898,1.406145465,6.14528515,229.8489453
5548,1383599400000.00,41,,,,,0.504953017
5548,1383599400000.00,54,0.78513384,,,,
5548,1383600000000.00,0,1.118491007,,,,
5548,1383600000000.00,1,,,,0.39256692,
5548,1383600000000.00,39,8.43795691,7.387574406,3.510464536,2.105829665,228.8217323
5548,1383600000000.00,44,0.269280805,,,,
5548,1383600600000.00,0,1.824484474,,,,
5548,1383600600000.00,33,,0.504953017,,,
5548,1383600600000.00,39,8.944377609,13.335473,3.035169089,1.665693949,216.0150359
5548,1383600600000.00,41,,,,,0.269280805
5548,1383600600000.00,44,,,,0.269280805,
5548,1383601200000.00,0,1.598632761,0.39256692,,,
5548,1383601200000.00,39,8.975499774,11.97690939,5.171714374,5.187624107,235.8682958
5548,1383601200000.00,41,,,0.39256692,,0.269280805
5548,1383601800000.00,0,2.867979091,,,,
5548,1383601800000.00,39,12.38141315,7.034339185,0.704775957,1.623587151,251.922761
5548,1383601800000.00,43,,0.39256692,,,
5548,1383602400000.00,39,4.729207102,12.61047428,3.292766166,1.517037338,207.8493355
5548,1383602400000.00,41,,,,,0.083357603
5548,1383603000000.00,0,1.587341707,,,,
5548,1383603000000.00,39,5.514847211,12.19009814,1.064235144,2.328472932,209.6298278
5548,1383603000000.00,43,0.39256692,,,,
5548,1383603000000.00,44,,,,0.232925537,
5548,1383603000000.00,51,,,,0.78513384,
5548,1383603600000.00,0,1.410626298,,,,
5548,1383603600000.00,32,,0.269280805,,,
5548,1383603600000.00,33,0.504953017,,,,
5548,1383603600000.00,39,4.420661293,5.46160032,2.118065031,1.853512968,198.3334895
5548,1383603600000.00,41,,,,,0.269280805
5548,1383603600000.00,51,,,,0.39256692,
5548,1383603600000.00,63,,,,0.504953017,
5548,1383603600000.00,90,0.698776611,0.465851074,,,0.39256692
5548,1383604200000.00,0,,0.39256692,,,
5548,1383604200000.00,32,0.269280805,,,,
5548,1383604200000.00,39,4.239798439,5.674315419,1.431917554,,201.848761
5548,1383604200000.00,51,,,,0.39256692,
5548,1383604200000.00,63,,,,0.0792835,
5548,1383604200000.00,90,0.465851074,0.698776611,,,
5548,1383604800000.00,0,0.39256692,0.39256692,,,
5548,1383604800000.00,39,1.324713104,2.584024387,2.329437491,1.559114712,184.7996678
5548,1383604800000.00,49,,,,,0.504953017
5548,1383605400000.00,0,0.465851074,,,,
5548,1383605400000.00,32,,,,,0.232925537
5548,1383605400000.00,34,0.95599303,,,,
5548,1383605400000.00,39,5.522698789,6.885065296,0.297654661,0.661847725,226.8376954
5548,1383606000000.00,0,0.232925537,,,,
5548,1383606000000.00,33,0.214297057,0.642891172,,,
5548,1383606000000.00,39,5.394239803,3.937241597,0.821236158,2.414192403,228.7572649
5548,1383606600000.00,0,0.39256692,,,,
5548,1383606600000.00,39,0.78513384,2.339100065,0.78513384,1.272276171,197.9062629
5548,1383606600000.00,41,,,,,0.50014562
5548,1383606600000.00,44,0.95599303,,,,
5548,1383607200000.00,0,0.083357603,,,,
5548,1383607200000.00,39,2.865474097,2.804951139,0.625492457,,157.5467504
5548,1383607200000.00,41,,,,,0.083357603
5548,1383607200000.00,44,2.181266866,3.137259896,,,
5548,1383607800000.00,0,,0.39256692,,,
5548,1383607800000.00,1,0.39256692,,,,
5548,1383607800000.00,39,0.95599303,2.422457668,0.0792835,,164.7483905
5548,1383608400000.00,0,,0.78513384,,,
5548,1383608400000.00,39,0.784059457,2.459639505,0.232925537,0.316283141,148.4259496
5548,1383608400000.00,51,0.39256692,,,,
5548,1383609000000.00,39,,2.728667359,,0.232925537,153.8525883
5548,1383609600000.00,39,,2.258742181,,,139.7509108
5548,1383610200000.00,0,0.78513384,,,,
5548,1383610200000.00,39,0.475924524,2.179458682,0.625492457,0.95599303,141.1093075
5548,1383610800000.00,0,0.39256692,,,,
5548,1383610800000.00,39,0.606863978,2.684411699,,,133.1327539
5548,1383611400000.00,0,0.39256692,,,,
5548,1383611400000.00,39,0.232925537,1.907431202,1.460946048,0.0792835,139.8758747
5548,1383612000000.00,39,,3.124233905,1.431917554,,138.1353233
5548,1383612600000.00,39,,2.179458682,,,133.9098488
5548,1383613200000.00,0,0.78513384,,,,
5548,1383613200000.00,39,0.214297057,3.640404729,,,129.0353822
5548,1383613800000.00,39,0.95599303,4.407727883,,,131.8480891
5548,1383614400000.00,39,0.214297057,1.674505665,,,137.5001196
5548,1383615000000.00,39,,3.858519205,,,121.7820324
5548,1383615600000.00,0,0.465851074,,,,
5548,1383615600000.00,39,0.504953017,2.179458682,1.307160884,,112.7311676
5548,1383616200000.00,39,0.214297057,2.412384219,,0.95599303,131.8238855
5548,1383616800000.00,39,,2.179458682,0.39256692,,111.2360443
5548,1383617400000.00,39,,1.674505665,,,119.1289823
5548,1383618000000.00,39,,1.946533144,,,124.4625468
5548,1383618600000.00,39,0.504953017,2.333100719,,,108.5979335
5548,1383619200000.00,39,,2.179458682,,,114.4202066
5548,1383619800000.00,0,1.884965635,,,,
5548,1383619800000.00,39,,2.179458682,,0.95599303,117.5034367
5548,1383620400000.00,39,,1.674505665,,,104.2245588
5548,1383621000000.00,39,,2.179458682,,,107.9478701
5548,1383621600000.00,39,,3.368377249,,,116.0925662
5548,1383622200000.00,0,0.083357603,,,,
5548,1383622200000.00,39,,2.645309756,,,109.0055499
5548,1383622800000.00,39,,2.412384219,,,108.5057116
5548,1383623400000.00,39,,1.674505665,,,107.8414458
5548,1383624000000.00,261,0.504953017,,,,
5548,1383624000000.00,39,,2.375127259,0.504953017,,107.6954756
5548,1383624600000.00,0,0.802207867,,,,
5548,1383624600000.00,39,,2.179458682,0.232925537,,114.1262265
5548,1383625200000.00,39,,2.412384219,,,112.2506841
5548,1383625800000.00,39,0.606863978,2.179458682,,0.232925537,105.2404679
5548,1383626400000.00,39,0.95599303,1.674505665,0.504953017,,115.1688737
5548,1383627000000.00,39,0.269280805,1.946533144,0.0792835,0.0792835,115.4465253
5548,1383627600000.00,39,0.39256692,2.626681276,,,121.8261646
5548,1383627600000.00,63,,,,0.214297057,
5548,1383628200000.00,0,0.232925537,,,,
5548,1383628200000.00,39,0.39256692,2.179458682,0.502206342,,153.9020286
5548,1383628200000.00,58,,,0.39256692,,
5548,1383628800000.00,39,0.606863978,2.844053082,,0.78513384,143.708168
5548,1383629400000.00,0,0.214297057,,,,
5548,1383629400000.00,39,0.95599303,4.912605778,,0.39256692,144.6963124
5548,1383630000000.00,39,3.153924811,3.347931715,0.316283141,0.897519937,160.0055275
5548,1383630600000.00,0,1.544303651,,,,
5548,1383630600000.00,39,3.38195632,6.288708975,1.508711064,0.858417994,172.9341872
5548,1383630600000.00,7,0.95599303,0.95599303,,,
5548,1383631200000.00,0,0.625492457,,,,
5548,1383631200000.00,355,0.0792835,,,,
5548,1383631200000.00,39,1.42784345,3.64666076,0.95599303,0.584236517,285.2220397
5548,1383631800000.00,0,0.39256692,,,,
5548,1383631800000.00,33,,,0.269280805,,
5548,1383631800000.00,359,,,,0.39256692,
5548,1383631800000.00,39,2.162652499,4.116329253,0.64263973,1.402472954,175.3866844
5548,1383632400000.00,0,0.95599303,,,,
5548,1383632400000.00,32,0.269280805,0.269280805,,,
5548,1383632400000.00,39,2.015004671,7.823720061,0.39256692,1.824484474,193.4559897
5548,1383633000000.00,0,2.695902391,,,,
5548,1383633000000.00,20,,,,0.802207867,
5548,1383633000000.00,32,0.269280805,0.269280805,,,
5548,1383633000000.00,373,0.083357603,,,,
5548,1383633000000.00,380,,,,0.083357603,
5548,1383633000000.00,39,2.894640099,5.944151151,2.086438505,6.414798896,216.7524826
5548,1383633000000.00,41,,,,,1.460946048
5548,1383633000000.00,46,,,,,1.224203092
5548,1383633600000.00,0,3.030477068,,,0.95599303,
5548,1383633600000.00,39,4.87624164,4.783507267,2.343174168,7.159756409,223.8842023
5548,1383633600000.00,49,,,,,0.504953017
5548,1383634200000.00,0,2.491014887,,,0.95599303,
5548,1383634200000.00,39,8.627706307,11.2078001,8.856884305,11.22591346,271.6498293
5548,1383634200000.00,41,1.911986061,,,0.232925537,3.823972122
5548,1383634200000.00,63,,,,0.0792835,
5548,1383634800000.00,0,12.12884167,,,0.504953017,
5548,1383634800000.00,216,,,0.232925537,,
5548,1383634800000.00,39,16.01606625,6.534305994,6.336631822,6.352190689,306.5864661
5548,1383634800000.00,86,,,0.39256692,,
5548,1383634800000.00,94,,,,0.232925537,
5548,1383635400000.00,0,14.78952448,,,0.698776611,
5548,1383635400000.00,1,,,,,1.911986061
5548,1383635400000.00,32,,,,0.39256692,
5548,1383635400000.00,34,,0.95599303,,,0.39256692
5548,1383635400000.00,39,12.8281918,11.36311055,8.597841911,13.40730078,273.3554391
5548,1383635400000.00,7,,,,,0.95599303
5548,1383635400000.00,94,0.802207867,,,,
5548,1383636000000.00,0,4.712709318,0.269280805,,,
5548,1383636000000.00,380,,,,0.232925537,
5548,1383636000000.00,39,20.93355364,8.683035011,16.82492716,16.92905097,295.0235391
5548,1383636000000.00,41,,,0.39256692,0.39256692,
5548,1383636000000.00,63,,,,0.39256692,
5548,1383636000000.00,7,,0.39256692,,,
5548,1383636000000.00,86,0.39256692,,,,
5548,1383636600000.00,0,6.775713151,,,0.78513384,
5548,1383636600000.00,39,18.00176144,11.24421023,16.13400667,14.09539361,296.6108148
5548,1383636600000.00,41,0.95599303,,,,
5548,1383637200000.00,0,9.3007867,,,0.083357603,
5548,1383637200000.00,39,10.13915886,5.678303818,17.96188814,18.21405206,300.9559896
5548,1383637200000.00,41,,,,0.504953017,
5548,1383637200000.00,63,0.232925537,,,,
5548,1383637200000.00,94,,,,0.166715207,
5548,1383637800000.00,0,14.31973808,,,0.93112853,
5548,1383637800000.00,39,18.24142066,11.52585405,17.59058979,20.66915371,319.7458362
5548,1383637800000.00,44,,,,,0.504953017
5548,1383637800000.00,63,0.0792835,,,1.164627686,
5548,1383638400000.00,0,13.39349356,,,,
5548,1383638400000.00,31,,,0.269280805,,
5548,1383638400000.00,39,19.50434808,10.49132947,26.21631867,15.61782415,295.6570986
5548,1383638400000.00,63,,,,0.661519652,
5548,1383639000000.00,0,6.588121082,,,,
5548,1383639000000.00,39,16.8853,14.36301544,23.52490371,18.19947842,353.0790295
5548,1383639000000.00,41,,,,,0.39256692
5548,1383639000000.00,66,,,,,0.39256692
5548,1383639000000.00,7,0.39256692,,,,
5548,1383639600000.00,0,12.56725118,,,,
5548,1383639600000.00,33,,,,,0.39256692
5548,1383639600000.00,39,14.35060863,15.660211,22.4668888,23.03472108,306.176895
5548,1383639600000.00,7,,,,0.39256692,
5548,1383639600000.00,86,,,,0.232925537,
5548,1383639600000.00,94,,,,0.504953017,
5548,1383639600000.00,972,0.083357603,,,,
5548,1383640200000.00,0,8.387688693,,0.232925537,,
5548,1383640200000.00,32,,,,,0.802207867
5548,1383640200000.00,39,22.17025889,13.34159669,21.51325514,25.76642267,283.5844349
5548,1383640200000.00,41,,,0.504953017,,
5548,1383640800000.00,0,11.28790816,,0.95599303,,
5548,1383640800000.00,380,,,,0.214297057,
5548,1383640800000.00,39,13.85838098,11.31400717,17.92970648,25.49221397,241.7450381
5548,1383640800000.00,44,,,,,0.39256692
5548,1383640800000.00,46,,,,,0.232925537
5548,1383641400000.00,0,6.218569304,0.232925537,,,
5548,1383641400000.00,358,,0.95599303,,,
5548,1383641400000.00,39,17.20450398,16.02435869,25.23931106,31.22064051,330.6903457
5548,1383642000000.00,0,7.184903521,0.95599303,0.504953017,,
5548,1383642000000.00,353,,,0.39256692,,
5548,1383642000000.00,380,,,,0.504953017,
5548,1383642000000.00,39,15.46355535,13.38404596,18.3252837,25.96978688,297.0142229
5548,1383642000000.00,44,,,0.083357603,,
5548,1383642000000.00,7,0.214297057,,,,
5548,1383642600000.00,0,4.760786038,,,,
5548,1383642600000.00,380,,,,0.232925537,
5548,1383642600000.00,39,14.34302955,7.693406298,21.40462488,23.49482397,350.8149253
5548,1383642600000.00,49,,,0.95599303,,
5548,1383643200000.00,0,3.838912071,,,0.584236517,
5548,1383643200000.00,34,,,0.39256692,,
5548,1383643200000.00,39,17.82130292,10.62200811,19.84825835,26.35137341,310.9419504
5548,1383643200000.00,44,,,0.232925537,0.083357603,
5548,1383643200000.00,63,,,,0.232925537,
5548,1383643200000.00,7,,,1.170290088,,
5548,1383643200000.00,94,,,,1.812113901,
5548,1383643800000.00,0,8.065643724,0.232925537,,,
5548,1383643800000.00,1,,,0.232925537,,
5548,1383643800000.00,33,,,0.39256692,,
5548,1383643800000.00,34,,,0.39256692,,
5548,1383643800000.00,351,,,,0.214297057,
5548,1383643800000.00,39,12.26454155,7.131582615,17.95897241,23.01193204,313.3436799
5548,1383643800000.00,41,,,,0.39256692,
5548,1383643800000.00,63,,,,0.232925537,
5548,1383644400000.00,0,4.127487762,,0.083357603,,
5548,1383644400000.00,27,,,,0.39256692,
5548,1383644400000.00,33,1.035133404,,,,
5548,1383644400000.00,39,21.84364204,3.49109348,20.27096748,20.61496358,298.9016495
5548,1383644400000.00,41,,,0.0792835,,
5548,1383644400000.00,44,0.214297057,,,,
5548,1383645000000.00,0,7.155960249,,,0.269280805,
5548,1383645000000.00,39,21.39727736,9.229867022,21.81490608,22.2227393,328.5558078
5548,1383645600000.00,0,5.383377535,,0.083357603,,
5548,1383645600000.00,20,,,,0.269280805,
5548,1383645600000.00,228,,,0.95599303,,
5548,1383645600000.00,39,14.29508222,7.123508784,22.70160044,30.03145326,259.7053564
5548,1383645600000.00,41,,,0.0792835,,
5548,1383645600000.00,44,0.95599303,0.95599303,,,
5548,1383645600000.00,63,,,,0.214297057,
5548,1383645600000.00,82,,,,0.39256692,
5548,1383646200000.00,0,9.540480824,,,,
5548,1383646200000.00,20,,,,0.269280805,
5548,1383646200000.00,39,18.47730752,7.918780818,23.95174693,27.65849433,241.0751069
5548,1383646200000.00,40,0.465851074,,,,
5548,1383646200000.00,44,0.39256692,0.39256692,0.504953017,,
5548,1383646200000.00,49,,,,0.95599303,
5548,1383646200000.00,63,,,,0.232925537,
5548,1383646800000.00,0,8.315424118,0.504953017,,0.0792835,
5548,1383646800000.00,39,11.81067085,9.323173878,22.71246947,27.26924129,267.6984806
5548,1383646800000.00,41,0.39256692,,,,
5548,1383647400000.00,0,5.707332217,,,,
5548,1383647400000.00,355,0.0792835,,,,
5548,1383647400000.00,39,14.89404959,7.716697189,19.71590683,18.55703684,255.280668
5548,1383648000000.00,0,6.303961973,,,0.465851074,
5548,1383648000000.00,355,0.158566999,,,,
5548,1383648000000.00,39,20.42573284,13.43797948,25.4825441,15.17109183,261.0602946
5548,1383648600000.00,0,11.53018562,,,,
5548,1383648600000.00,20,,,,0.312209037,
5548,1383648600000.00,33,,,,0.0792835,
5548,1383648600000.00,373,0.232925537,,,0.465851074,
5548,1383648600000.00,39,16.68230594,12.93299377,26.37129366,28.88354046,415.3358894
5548,1383648600000.00,41,,,,0.95599303,
5548,1383648600000.00,63,,,,0.737878554,
5548,1383648600000.00,66,,,0.232925537,,
5548,1383649200000.00,0,8.082655726,,,,
5548,1383649200000.00,216,,,,0.95599303,
5548,1383649200000.00,386,,,,0.504953017,
5548,1383649200000.00,39,14.43406087,7.950497234,23.70642896,22.95581984,303.7509653
5548,1383649800000.00,0,9.818961454,0.78513384,,,
